Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
20.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,657,4,Female,2,1,Research Scientist,2.0,Single,2836.0,1.0,Y,No,13,3,4,80,0,1.0,0,4,1,0,0,0
42.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,659,3,Female,3,2,Sales Executive,4.0,Married,4089.0,,Y,No,13,3,2,80,2,10.0,4,3,10,2,2,2
43.0,No,Travel_Rarely,Research & Development,6,4,Other,1,661,2,Male,2,4,Research Director,4.0,Divorced,16627.0,4.0,Y,Yes,14,3,3,80,1,21.0,3,2,1,0,0,0
38.0,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,662,3,Female,3,1,Research Scientist,1.0,Single,2619.0,3.0,Y,No,17,3,4,80,0,8.0,3,2,0,0,0,0
43.0,No,Travel_Frequently,Research & Development,9,5,Medical,1,663,4,Male,3,2,Laboratory Technician,3.0,Divorced,5679.0,3.0,Y,Yes,13,3,2,80,1,10.0,3,3,8,7,4,7
48.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,664,4,Female,2,4,Manager,1.0,Married,15402.0,7.0,Y,No,11,3,1,80,1,21.0,3,1,3,2,0,2
,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,665,1,Female,2,2,Human Resources,3.0,Single,5985.0,4.0,Y,No,11,3,2,80,0,10.0,1,4,2,2,0,2
,No,Travel_Rarely,Sales,14,3,Technical Degree,1,666,3,Female,3,1,Sales Representative,3.0,Divorced,2579.0,1.0,Y,Yes,18,3,4,80,2,8.0,3,3,8,2,0,6
27.0,Yes,Travel_Rarely,Research & Development,2,1,Marketing,1,667,3,Male,3,1,Sales Representative,1.0,Divorced,4936.0,0.0,Y,No,11,3,2,80,1,5.0,3,3,4,3,0,2
21.0,No,Travel_Rarely,Sales,22,1,Technical Degree,1,669,3,Male,3,1,Sales Executive,3.0,Single,3447.0,,Y,No,11,3,3,80,0,3.0,2,3,3,2,1,2
44.0,No,Travel_Rarely,Research & Development,3,4,Other,1,671,4,Male,3,5,Manager,4.0,Married,19513.0,4.0,Y,Yes,12,3,1,80,1,26.0,2,4,2,2,0,1
22.0,No,Travel_Rarely,Research & Development,6,1,Medical,1,675,1,Male,3,1,Research Scientist,3.0,Married,2773.0,0.0,Y,No,20,4,4,80,0,3.0,3,3,2,2,2,2
33.0,No,Travel_Rarely,Sales,8,4,Marketing,1,677,3,Male,3,2,Sales Executive,3.0,Divorced,7104.0,0.0,Y,No,12,3,4,80,0,6.0,3,3,5,0,1,2
32.0,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,679,1,Female,3,2,Research Scientist,4.0,Married,6322.0,1.0,Y,Yes,12,3,4,80,1,6.0,2,2,6,4,0,5
30.0,No,Travel_Frequently,Research & Development,3,3,Medical,1,680,3,Female,3,1,Sales Executive,3.0,Divorced,2083.0,,Y,No,20,4,3,80,1,1.0,2,3,1,0,0,0
53.0,No,Travel_Rarely,Sales,1,1,Medical,1,682,4,Female,3,2,Sales Executive,,Single,8381.0,7.0,Y,No,20,4,4,80,0,18.0,2,4,14,7,8,10
34.0,No,Travel_Rarely,Research & Development,1,5,Life Sciences,1,683,2,Male,3,1,Research Scientist,4.0,Married,2691.0,1.0,Y,No,12,3,4,80,1,10.0,4,2,10,9,8,8
45.0,Yes,Travel_Frequently,Sales,26,4,Life Sciences,1,684,1,Female,3,2,Sales Executive,1.0,Married,4286.0,2.0,Y,No,14,3,4,80,2,5.0,4,3,1,1,0,0
26.0,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,686,3,Female,3,1,Laboratory Technician,3.0,Married,,1.0,Y,Yes,13,3,3,80,1,3.0,2,3,3,2,0,2
37.0,No,Travel_Rarely,Research & Development,3,3,Other,1,689,3,Male,3,3,Manufacturing Director,3.0,Married,4936.0,1.0,Y,No,15,3,3,80,1,10.0,2,3,10,7,7,8
29.0,No,Travel_Rarely,Sales,3,2,Medical,1,690,2,Female,3,2,Sales Executive,3.0,Married,5561.0,1.0,Y,No,14,3,1,80,1,6.0,5,2,6,0,1,2
35.0,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,691,2,Male,1,2,Research Scientist,4.0,Single,6646.0,1.0,Y,No,13,3,2,80,0,17.0,3,3,17,11,11,8
33.0,No,Travel_Frequently,Research & Development,6,3,Life Sciences,1,692,3,Male,3,2,Healthcare Representative,4.0,Divorced,7725.0,3.0,Y,No,23,4,3,80,1,15.0,2,1,13,11,4,7
54.0,No,Travel_Rarely,Human Resources,19,4,Medical,1,698,3,Male,3,3,Human Resources,2.0,Married,10725.0,2.0,Y,No,15,3,3,80,1,10.0,1,4,9,7,7,1
36.0,No,Travel_Rarely,Research & Development,9,2,Medical,1,699,2,Male,2,2,Manufacturing Director,2.0,Divorced,8847.0,2.0,Y,Yes,11,3,3,80,1,13.0,2,3,3,2,0,2
27.0,No,Travel_Rarely,Research & Development,3,4,Medical,1,700,1,Male,2,1,Research Scientist,4.0,Single,2045.0,0.0,Y,No,13,3,4,80,0,5.0,0,3,4,2,1,1
20.0,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,701,4,Male,3,1,Research Scientist,3.0,Single,1009.0,1.0,Y,Yes,11,3,4,80,0,1.0,5,3,1,0,1,1
33.0,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,1,702,1,Male,3,1,Research Scientist,1.0,Single,3348.0,1.0,Y,Yes,11,3,1,80,0,10.0,3,3,10,8,9,7
35.0,No,Non-Travel,Research & Development,3,3,Life Sciences,1,704,3,Male,2,1,Laboratory Technician,3.0,Married,1281.0,1.0,Y,No,18,3,3,80,2,1.0,3,3,1,0,0,0
23.0,No,Travel_Rarely,Research & Development,4,3,Medical,1,705,1,Male,4,1,Research Scientist,1.0,Married,2819.0,2.0,Y,No,16,3,1,80,1,5.0,3,4,3,2,0,2
25.0,No,Travel_Rarely,Sales,8,3,Life Sciences,1,707,4,Male,4,2,Sales Executive,2.0,Married,4851.0,0.0,Y,No,22,4,3,80,1,4.0,4,3,3,2,1,2
38.0,No,Travel_Rarely,Sales,7,4,Marketing,1,709,4,Female,2,2,Sales Executive,4.0,Single,4028.0,0.0,Y,No,20,4,1,80,0,8.0,2,3,7,7,0,5
29.0,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,710,2,Male,1,1,Research Scientist,4.0,Divorced,2720.0,1.0,Y,No,18,3,4,80,1,10.0,5,3,10,7,2,8
48.0,No,Travel_Rarely,Sales,2,1,Marketing,1,712,2,Male,4,2,Sales Executive,3.0,Married,8120.0,3.0,Y,No,12,3,4,80,0,12.0,3,3,2,2,2,2
27.0,No,Travel_Frequently,Sales,3,1,Medical,1,714,4,Female,4,2,Sales Executive,4.0,Divorced,4647.0,,Y,Yes,20,4,2,80,2,6.0,3,3,6,5,0,4
37.0,No,Travel_Rarely,Research & Development,10,2,Life Sciences,1,715,4,Male,4,1,Research Scientist,4.0,Single,4680.0,3.0,Y,No,17,3,1,80,0,4.0,2,3,1,0,0,0
50.0,No,Travel_Rarely,Research & Development,28,1,Medical,1,716,4,Male,4,1,Laboratory Technician,3.0,Married,3221.0,1.0,Y,Yes,11,3,3,80,3,20.0,3,3,20,8,3,8
34.0,No,Travel_Rarely,Research & Development,9,3,Medical,1,717,4,Female,2,3,Healthcare Representative,2.0,Single,8621.0,1.0,Y,No,14,3,2,80,0,9.0,3,4,8,7,7,7
24.0,Yes,Travel_Rarely,Sales,3,2,Life Sciences,1,720,1,Female,3,2,Sales Executive,3.0,Single,4577.0,9.0,Y,No,14,3,1,80,0,4.0,3,3,2,2,2,0
,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,721,4,Female,2,2,Healthcare Representative,3.0,Single,4553.0,1.0,Y,No,11,3,1,80,0,20.0,4,3,20,7,11,10
32.0,No,Travel_Rarely,Research & Development,10,3,Marketing,1,722,4,Male,3,2,Sales Executive,4.0,Single,4936.0,1.0,Y,No,12,3,4,80,0,10.0,2,2,10,7,0,8
,Yes,Travel_Frequently,Sales,8,2,Technical Degree,1,723,2,Male,3,2,Sales Executive,3.0,Married,6796.0,3.0,Y,Yes,14,3,1,80,1,18.0,4,3,4,3,1,3
38.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,724,2,Female,4,2,Healthcare Representative,4.0,Single,7625.0,0.0,Y,No,13,3,3,80,0,10.0,4,2,9,7,1,8
27.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,725,3,Female,3,3,Manufacturing Director,1.0,Married,7412.0,1.0,Y,No,11,3,4,80,0,9.0,3,3,9,7,0,7
32.0,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,727,3,Female,3,3,Research Director,3.0,Single,11159.0,3.0,Y,No,15,3,4,80,0,10.0,6,3,7,7,7,7
47.0,No,Travel_Rarely,Sales,14,4,Marketing,1,728,4,Male,3,2,Sales Executive,1.0,Single,4960.0,2.0,Y,No,12,3,4,80,0,20.0,2,3,7,7,1,7
40.0,No,Travel_Frequently,Sales,5,4,Life Sciences,1,729,4,Male,2,3,Sales Executive,1.0,Married,10475.0,5.0,Y,Yes,21,4,3,80,1,20.0,2,3,18,13,1,12
53.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,730,3,Male,4,4,Research Director,3.0,Married,14814.0,3.0,Y,No,19,3,3,80,0,32.0,3,3,5,1,1,3
41.0,No,Travel_Rarely,Human Resources,10,4,Human Resources,1,731,2,Male,2,5,Manager,4.0,Divorced,19141.0,3.0,Y,No,15,3,2,80,3,23.0,2,2,21,6,12,6
60.0,No,Travel_Rarely,Sales,16,4,Marketing,1,732,1,Male,3,2,Sales Executive,1.0,Single,5405.0,8.0,Y,No,14,3,4,80,0,10.0,1,3,2,2,2,2
27.0,No,Travel_Frequently,Research & Development,10,2,Life Sciences,1,733,4,Male,3,3,Manufacturing Director,1.0,Divorced,8793.0,1.0,Y,No,21,4,3,80,2,9.0,4,2,9,7,1,7
41.0,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,734,4,Male,2,5,Manager,3.0,Married,19189.0,1.0,Y,No,12,3,2,80,1,22.0,3,3,22,7,2,10
50.0,No,Travel_Rarely,Sales,8,4,Marketing,1,738,4,Male,3,1,Sales Representative,2.0,Married,3875.0,7.0,Y,No,15,3,4,80,1,4.0,2,3,2,2,2,2
28.0,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,741,1,Female,1,1,Sales Executive,2.0,Single,2216.0,,Y,Yes,13,3,4,80,0,10.0,4,3,7,7,3,7
36.0,No,Non-Travel,Research & Development,8,3,Life Sciences,1,742,1,Female,4,3,Research Director,1.0,Married,11713.0,9.0,Y,No,14,3,1,80,1,10.0,2,3,8,7,0,5
38.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,743,3,Female,3,3,Manufacturing Director,3.0,Single,7861.0,4.0,Y,Yes,14,3,4,80,0,10.0,4,4,1,0,0,0
44.0,No,Non-Travel,Research & Development,24,3,Medical,1,744,1,Male,1,1,Laboratory Technician,3.0,Single,3708.0,2.0,Y,No,14,3,3,80,0,9.0,5,3,5,2,1,4
47.0,No,Travel_Frequently,Sales,3,3,Medical,1,746,4,Female,3,4,Sales Executive,3.0,Divorced,13770.0,9.0,Y,Yes,12,3,4,80,2,10.0,2,2,22,2,11,13
30.0,No,Travel_Rarely,Sales,27,5,Marketing,1,747,3,Male,3,2,Sales Executive,4.0,Divorced,5304.0,7.0,Y,No,23,4,4,80,1,10.0,2,2,8,7,7,7
29.0,No,Travel_Rarely,Sales,10,3,Life Sciences,1,749,3,Male,3,1,Sales Representative,3.0,Single,2642.0,1.0,Y,No,11,3,3,80,0,1.0,6,3,1,0,0,0
42.0,Yes,Travel_Frequently,Research & Development,19,3,Medical,1,752,3,Male,4,1,Research Scientist,3.0,Divorced,2759.0,6.0,Y,Yes,12,3,4,80,0,7.0,2,3,2,2,2,2
43.0,No,Travel_Frequently,Sales,15,3,Life Sciences,1,754,4,Male,2,2,Sales Executive,4.0,Married,6804.0,3.0,Y,No,18,3,3,80,1,7.0,5,3,2,2,2,2
,No,Travel_Rarely,Research & Development,8,2,Medical,1,757,2,Female,3,2,Healthcare Representative,3.0,Single,6142.0,3.0,Y,No,11,3,4,80,0,10.0,2,3,5,1,4,3
23.0,No,Travel_Rarely,Research & Development,9,1,Medical,1,758,2,Male,3,1,Laboratory Technician,1.0,Married,2500.0,1.0,Y,No,14,3,4,80,1,5.0,2,4,4,3,0,2
,No,Travel_Rarely,Human Resources,3,3,Human Resources,1,760,3,Female,4,2,Human Resources,2.0,Married,6389.0,9.0,Y,No,15,3,3,80,1,12.0,3,1,8,3,3,6
56.0,No,Travel_Rarely,Research & Development,9,3,Medical,1,762,3,Male,3,4,Healthcare Representative,4.0,Married,11103.0,7.0,Y,No,11,3,3,80,0,30.0,1,2,10,7,1,1
40.0,No,Travel_Rarely,Research & Development,2,1,Medical,1,763,4,Female,2,1,Research Scientist,3.0,Single,2342.0,0.0,Y,Yes,20,4,4,80,0,5.0,2,2,4,2,2,3
27.0,No,Travel_Rarely,Research & Development,7,3,Medical,1,764,4,Female,2,2,Healthcare Representative,1.0,Single,4936.0,8.0,Y,No,19,3,1,80,0,9.0,2,1,7,6,0,7
29.0,No,Travel_Rarely,Sales,10,3,Marketing,1,766,4,Male,3,1,Sales Representative,2.0,Divorced,2297.0,1.0,Y,No,14,3,4,80,2,2.0,2,3,2,2,2,2
53.0,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,769,4,Male,3,2,Laboratory Technician,4.0,Single,2450.0,2.0,Y,No,17,3,4,80,0,19.0,4,3,2,2,2,2
35.0,No,Non-Travel,Research & Development,2,4,Life Sciences,1,771,4,Female,3,2,Healthcare Representative,1.0,Divorced,5093.0,2.0,Y,No,11,3,1,80,1,16.0,2,4,1,0,0,0
32.0,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,772,1,Male,3,2,Sales Executive,4.0,Married,5309.0,,Y,No,15,3,4,80,2,10.0,2,3,10,8,4,7
38.0,No,Travel_Rarely,Research & Development,2,5,Medical,1,773,4,Male,3,1,Research Scientist,3.0,Married,3057.0,6.0,Y,Yes,13,3,2,80,1,6.0,0,1,1,0,0,1
34.0,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,775,2,Female,3,2,Manufacturing Director,1.0,Divorced,5121.0,3.0,Y,No,14,3,3,80,1,7.0,3,3,0,0,0,0
52.0,No,Travel_Rarely,Sales,3,4,Marketing,1,776,3,Male,2,4,Manager,3.0,Married,16856.0,1.0,Y,No,11,3,1,80,0,34.0,3,4,34,6,1,16
33.0,Yes,Travel_Rarely,Research & Development,1,4,Other,1,780,4,Male,3,1,Research Scientist,4.0,Single,2686.0,1.0,Y,Yes,13,3,3,80,0,10.0,2,2,10,9,7,8
25.0,No,Travel_Rarely,Sales,26,1,Medical,1,781,3,Female,3,2,Sales Executive,4.0,Single,6180.0,1.0,Y,No,23,4,2,80,0,6.0,5,2,6,5,1,4
45.0,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,783,2,Male,1,2,Sales Representative,3.0,Single,4936.0,0.0,Y,No,13,3,1,80,0,9.0,3,3,8,7,3,1
23.0,No,Travel_Rarely,Research & Development,10,1,Medical,1,784,1,Male,4,1,Research Scientist,3.0,Single,3505.0,1.0,Y,No,18,3,4,80,0,2.0,3,3,2,2,0,2
47.0,Yes,Travel_Frequently,Sales,27,2,Life Sciences,1,785,2,Female,4,2,Sales Executive,3.0,Single,6397.0,4.0,Y,Yes,12,3,4,80,0,8.0,2,3,5,4,1,3
34.0,No,Travel_Rarely,Sales,2,3,Other,1,786,4,Male,3,2,Sales Executive,4.0,Single,6274.0,1.0,Y,No,22,4,3,80,0,6.0,5,3,6,5,1,4
55.0,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,787,4,Male,3,5,Manager,1.0,Married,19859.0,5.0,Y,Yes,13,3,4,80,1,24.0,2,3,5,2,1,4
36.0,No,Non-Travel,Sales,8,4,Life Sciences,1,789,1,Male,2,3,Sales Executive,1.0,Single,7587.0,1.0,Y,No,15,3,2,80,0,10.0,1,3,10,7,0,9
52.0,No,Non-Travel,Research & Development,19,4,Medical,1,791,4,Male,3,1,Research Scientist,4.0,Married,4258.0,0.0,Y,No,18,3,1,80,1,10.0,3,3,4,3,1,2
26.0,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,792,1,Female,1,1,Laboratory Technician,4.0,Divorced,4364.0,3.0,Y,No,14,3,1,80,1,5.0,2,3,2,2,2,0
29.0,No,Travel_Rarely,Research & Development,27,3,Medical,1,793,2,Female,3,2,Healthcare Representative,3.0,Married,4335.0,4.0,Y,No,12,3,1,80,1,11.0,3,2,8,7,1,1
26.0,Yes,Travel_Rarely,Sales,8,3,Technical Degree,1,796,4,Male,2,2,Sales Executive,1.0,Single,5326.0,6.0,Y,No,17,3,3,80,0,6.0,2,2,4,3,1,2
34.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,797,2,Female,4,1,Research Scientist,4.0,Single,3280.0,2.0,Y,No,16,3,3,80,0,10.0,2,3,4,2,1,3
54.0,No,Travel_Rarely,Research & Development,19,4,Medical,1,799,4,Female,3,2,Manufacturing Director,1.0,Divorced,5485.0,9.0,Y,Yes,11,3,2,80,2,9.0,4,3,5,3,1,4
27.0,No,Travel_Frequently,Research & Development,8,1,Marketing,1,800,3,Male,3,2,Sales Executive,4.0,Married,4936.0,,Y,No,19,3,2,80,1,5.0,3,3,4,2,1,1
37.0,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,802,4,Female,3,1,Research Scientist,1.0,Divorced,2782.0,0.0,Y,Yes,13,3,2,80,2,6.0,3,2,5,3,4,3
,No,Travel_Frequently,Research & Development,2,4,Life Sciences,1,803,1,Female,4,2,Manufacturing Director,1.0,Single,5980.0,6.0,Y,Yes,12,3,4,80,0,17.0,2,3,15,7,4,12
34.0,No,Travel_Rarely,Research & Development,2,4,Medical,1,804,3,Female,2,1,Research Scientist,1.0,Single,4381.0,1.0,Y,No,11,3,3,80,0,6.0,3,3,6,5,1,3
35.0,No,Travel_Rarely,Sales,8,4,Life Sciences,1,805,1,Female,3,1,Sales Representative,4.0,Married,2572.0,1.0,Y,No,16,3,2,80,1,3.0,1,2,3,2,0,2
30.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,806,4,Male,1,1,Laboratory Technician,3.0,Married,3833.0,3.0,Y,No,21,4,3,80,2,7.0,2,3,2,2,0,2
,No,Travel_Frequently,Research & Development,2,2,Medical,1,807,3,Female,4,2,Healthcare Representative,2.0,Married,4244.0,1.0,Y,No,24,4,4,80,1,8.0,2,3,8,7,3,7
,No,Travel_Rarely,Sales,8,2,Life Sciences,1,808,3,Female,3,2,Sales Executive,1.0,Married,6500.0,5.0,Y,No,17,3,2,80,1,6.0,1,3,3,2,1,2
42.0,No,Travel_Frequently,Research & Development,8,3,Life Sciences,1,809,2,Male,3,5,Manager,4.0,Divorced,18430.0,1.0,Y,No,13,3,2,80,1,24.0,4,2,24,7,14,9
23.0,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,1,811,3,Male,4,1,Laboratory Technician,1.0,Married,1601.0,1.0,Y,Yes,21,4,3,80,2,1.0,2,3,0,0,0,0
24.0,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,812,3,Male,2,1,Laboratory Technician,,Divorced,4936.0,1.0,Y,No,11,3,3,80,3,1.0,4,3,1,0,0,0
52.0,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,813,4,Female,3,2,Laboratory Technician,3.0,Married,3149.0,8.0,Y,No,20,4,2,80,1,9.0,3,3,5,2,1,4
,No,Travel_Rarely,Research & Development,2,3,Medical,1,815,3,Male,3,4,Research Director,3.0,Married,17639.0,5.0,Y,No,16,3,4,80,0,30.0,3,3,4,3,0,3
29.0,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,816,2,Female,2,1,Laboratory Technician,1.0,Married,2319.0,1.0,Y,Yes,11,3,4,80,1,1.0,1,3,1,0,0,0
33.0,No,Travel_Rarely,Research & Development,7,3,Medical,1,817,3,Male,3,3,Sales Executive,3.0,Married,11691.0,,Y,No,11,3,4,80,0,10.0,3,4,13,9,3,7
,Yes,Travel_Rarely,Sales,16,3,Marketing,1,819,1,Female,3,2,Sales Executive,1.0,Single,5324.0,5.0,Y,No,15,3,3,80,0,6.0,3,3,3,2,0,2
47.0,No,Travel_Rarely,Research & Development,2,2,Other,1,820,3,Female,3,4,Manager,4.0,Married,16752.0,1.0,Y,Yes,11,3,3,80,1,26.0,3,2,26,14,3,0
36.0,No,Travel_Rarely,Research & Development,1,3,Other,1,823,3,Female,3,2,Manufacturing Director,2.0,Married,5228.0,0.0,Y,No,15,3,1,80,1,10.0,2,3,9,7,0,5
29.0,No,Travel_Rarely,Research & Development,23,2,Life Sciences,1,824,3,Male,4,1,Sales Executive,3.0,Married,4936.0,,Y,No,24,4,3,80,1,10.0,3,3,10,7,0,7
58.0,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,825,4,Male,3,5,Research Director,2.0,Single,19246.0,7.0,Y,Yes,12,3,4,80,0,40.0,2,3,31,15,13,8
35.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,826,4,Female,4,1,Research Scientist,3.0,Single,2506.0,3.0,Y,No,13,3,3,80,0,7.0,0,3,2,2,2,2
42.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,827,4,Female,2,2,Manufacturing Director,4.0,Married,6062.0,9.0,Y,Yes,13,3,4,80,1,8.0,4,3,4,3,0,2
28.0,Yes,Travel_Rarely,Research & Development,2,4,Medical,1,828,3,Male,3,1,Research Scientist,3.0,Single,4382.0,6.0,Y,No,17,3,4,80,0,5.0,3,2,2,2,2,1
36.0,No,Travel_Rarely,Human Resources,13,3,Human Resources,1,829,3,Male,3,1,Human Resources,2.0,Married,2143.0,4.0,Y,No,13,3,2,80,1,8.0,2,3,5,2,0,4
32.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,830,3,Female,2,2,Manufacturing Director,3.0,Married,6162.0,1.0,Y,No,12,3,3,80,1,14.0,3,3,14,13,6,8
40.0,No,Travel_Frequently,Research & Development,16,4,Medical,1,832,1,Male,2,2,Laboratory Technician,3.0,Single,5094.0,6.0,Y,No,14,3,4,80,0,10.0,6,3,1,0,0,0
30.0,No,Travel_Rarely,Research & Development,2,3,Medical,1,833,3,Female,2,2,Manufacturing Director,,Single,6877.0,5.0,Y,Yes,24,4,2,80,0,12.0,4,2,0,0,0,0
45.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,834,2,Female,2,1,Research Scientist,3.0,Single,4936.0,1.0,Y,No,14,3,4,80,0,10.0,3,3,1,0,0,0
42.0,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,836,2,Male,3,2,Manufacturing Director,2.0,Married,4434.0,1.0,Y,No,13,3,4,80,1,10.0,3,2,9,8,7,8
,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1,837,1,Male,2,2,Healthcare Representative,1.0,Divorced,6288.0,2.0,Y,No,15,3,3,80,1,13.0,3,2,4,3,1,2
34.0,No,Travel_Frequently,Research & Development,16,4,Life Sciences,1,838,3,Female,2,1,Research Scientist,4.0,Single,2553.0,1.0,Y,No,16,3,3,80,0,6.0,3,3,5,2,1,3
36.0,Yes,Travel_Rarely,Sales,11,3,Marketing,1,840,3,Female,3,3,Sales Executive,4.0,Married,7654.0,1.0,Y,No,18,3,1,80,2,9.0,3,4,9,8,7,7
55.0,Yes,Travel_Rarely,Sales,2,1,Medical,1,842,3,Male,3,2,Sales Executive,4.0,Single,5160.0,4.0,Y,No,16,3,3,80,0,12.0,3,2,9,7,7,3
43.0,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,843,2,Male,3,4,Research Director,1.0,Married,17159.0,6.0,Y,No,24,4,3,80,1,22.0,3,3,4,1,1,0
27.0,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,844,3,Male,2,3,Research Director,4.0,Divorced,12808.0,1.0,Y,Yes,16,3,2,80,1,9.0,3,3,9,8,0,8
35.0,No,Travel_Rarely,Research & Development,7,3,Other,1,845,3,Male,3,3,Manufacturing Director,3.0,Single,10221.0,3.0,Y,No,21,4,2,80,0,17.0,3,4,8,5,1,6
28.0,No,Travel_Rarely,Sales,2,4,Marketing,1,846,2,Female,3,2,Sales Executive,2.0,Married,4779.0,1.0,Y,Yes,20,4,1,80,0,8.0,2,3,8,7,7,5
34.0,No,Travel_Rarely,Human Resources,3,2,Human Resources,1,847,3,Male,3,1,Human Resources,4.0,Married,3737.0,0.0,Y,No,19,3,3,80,1,4.0,1,1,3,2,0,2
26.0,Yes,Travel_Frequently,Research & Development,5,2,Medical,1,848,3,Female,2,1,Research Scientist,3.0,Married,2366.0,1.0,Y,Yes,14,3,1,80,1,8.0,2,3,8,7,1,7
27.0,No,Non-Travel,Research & Development,3,3,Medical,1,850,4,Male,3,1,Research Scientist,4.0,Married,1706.0,1.0,Y,No,11,3,3,80,3,0.0,6,2,0,0,0,0
51.0,No,Travel_Rarely,Sales,26,4,Marketing,1,851,1,Female,3,4,Manager,3.0,Married,16307.0,2.0,Y,No,14,3,3,80,1,29.0,2,2,20,6,4,17
36.0,No,Travel_Rarely,Research & Development,4,3,Medical,1,852,4,Male,3,2,Healthcare Representative,2.0,Single,5933.0,9.0,Y,No,12,3,4,80,0,10.0,2,2,5,2,2,3
,No,Travel_Rarely,Research & Development,2,1,Medical,1,854,1,Male,4,1,Research Scientist,1.0,Single,3424.0,7.0,Y,No,13,3,3,80,0,6.0,3,2,4,3,0,1
36.0,No,Travel_Rarely,Sales,1,3,Medical,1,855,1,Male,4,2,Sales Executive,1.0,Divorced,4037.0,1.0,Y,No,22,4,1,80,1,9.0,5,3,9,8,0,8
,No,Travel_Rarely,Research & Development,27,1,Medical,1,856,3,Female,2,1,Research Scientist,1.0,Single,2559.0,1.0,Y,No,11,3,4,80,0,6.0,3,2,6,5,1,1
36.0,No,Travel_Rarely,Sales,1,2,Life Sciences,1,857,2,Male,3,2,Sales Executive,4.0,Married,6201.0,,Y,Yes,14,3,4,80,1,18.0,1,2,18,14,4,11
32.0,No,Travel_Rarely,Sales,13,4,Life Sciences,1,859,2,Male,3,2,Sales Executive,4.0,Divorced,4403.0,2.0,Y,No,11,3,3,80,1,8.0,3,2,5,2,0,3
30.0,No,Travel_Frequently,Research & Development,5,4,Life Sciences,1,861,2,Male,2,1,Research Scientist,4.0,Divorced,3761.0,9.0,Y,No,12,3,2,80,1,10.0,3,2,5,4,0,3
53.0,No,Travel_Rarely,Sales,7,2,Marketing,1,862,1,Female,2,3,Sales Executive,,Married,10934.0,7.0,Y,Yes,18,3,4,80,1,35.0,3,3,5,2,0,4
45.0,No,Travel_Rarely,Sales,9,3,Marketing,1,864,4,Male,3,3,Sales Executive,1.0,Divorced,10761.0,4.0,Y,Yes,12,3,3,80,1,10.0,2,3,5,4,0,2
36.0,No,Travel_Rarely,Research & Development,8,2,Medical,1,865,3,Female,4,2,Research Scientist,3.0,Married,5175.0,5.0,Y,No,12,3,3,80,1,9.0,3,2,5,3,1,3
